gene_name,NC,NC1,NC2,A,A1,A2
RP4-655C5.4,0,0,0,0,0,0
MYL6P4,0,0,0,0,0,0
CDKN2AIPNLP1,0,0,0,0,0,0
CDKN2AIPNLP2,0,0,0,0,0,0
CDKN2AIPNLP3,0,0,0,0,0,0
AC079395.1,0.0545665,0,0,0.0436954,0.0814302,0.0370065
AC012314.1,0,0,0,0,0,0
AC091038.1,0,0,0,0,0,0
CTB-178M22.2,0.282674,0.102588,0,0.741313,0.227124,0
RP5-1024C24.1,0,0,0,0,0,0
RPS12,1892.48,1365.65,1420.05,1194.99,1219.21,1127.21
RPS11,1778.92,1306.05,1364.75,1209.44,1320.73,1225.84
RPS10,1023.97,702.042,696.275,765.013,737.39,692.269
RNU6-830P,0,0,0,0,0,0
RPS16,1788.27,1305.46,1280.66,1188.42,1161.42,1110.25
RPS15,650.864,435.653,432.678,376.777,462.663,421.529
RPS14,1473.66,1075.23,1072.87,1042.04,1085.05,1006.89
SLC16A5,9.7541,9.59339,10.3968,11.3923,12.4195,11.2308
RPS19,2442.15,1643.23,1664.9,1545.2,1624.55,1484.26
CTC-203F4.2,0.124768,0.111185,0.0791136,0.0752825,0.0528477,0.0320621
RHOXF2,0,0,0,0,0,0
RHOXF1,0,0,0,0,0,0
OR1F1,0.153232,0.118865,0.119178,0.0473308,0.220366,0.0400659
RNU6-530P,0,0,0,0,0,0
RPL29P14,0,0.412035,0.422698,0.337335,0.154391,0.419723
AC012314.4,0,0,0,0,0,0
PUSL1,9.87025,8.63512,8.19297,9.1697,7.83695,7.99268
RPL21P10,0.0984377,0,0.108325,0,0,0
RPL21P11,0,0,0.222494,0,0,0.110844
RPL21P12,0,0,0,0,0,0
RPL21P13,0,0,0,0,0,0
PLCXD3,0,0,0,0,0.00431215,0
PLCXD2,57.5618,49.932,49.2675,49.7901,52.1903,51.3808
PLCXD1,2.90143,3.98096,4.09258,3.63982,4.08537,3.53101
RPL21P17,0,0,0,0,0,0
AC091633.2,0,0,0,0,0,0
AC091633.3,0,0,0.0487732,0.160182,0,0
RPL29P19,0.219381,0.357932,0.244077,0,0,0.121418
TSSC4,15.9997,14.5567,16.0097,7.62775,9.55521,8.78622
TSSC2,0.772404,0.470899,0.541607,0.204772,0.306071,0.399601
TSSC1,15.9453,16.8742,17.8287,13.2768,13.839,14.4259
RRAGD,0.66529,0.808175,0.517587,0.402932,0.379666,0.77252
RRAGA,30.4478,28.6138,32.1056,42.2527,45.9037,43.5411
RRAGC,13.0094,14.1314,14.7789,17.4549,14.7113,16.4273
RRAGB,4.6234,5.18981,4.85703,7.42976,7.2728,6.56488
RPL31P60,0,0,0,0,0,0
RPL31P61,0,0,0,0.223098,0,0
RPL31P63,0,0,0,0,0,0
GGT2,0,0,0,0,0,0.0157645
RP11-770G2.5,5.7889,7.98125,8.75585,1.77935,2.31445,2.80502
GGT1,93.941,72.1315,75.2746,62.0172,76.2451,70.6766
GGT6,3.2748,5.29095,5.01692,7.45894,6.8688,7.47209
GGT7,1.99423,1.71704,1.41309,2.93532,2.94097,2.36156
RP11-770G2.2,0,0,0.12002,0,0.131738,0.358323
GGT5,0,0,0.0124884,0,0.0166366,0.0384438
RP4-739H11.3,0,0,0,0,0,0
TIAF1,15.2397,15.0296,15.2173,15.3352,16.455,16.9447
PTPRU,19.8458,15.9699,15.8614,27.4348,25.1247,25.2775
PTPRT,0,0,0,0,0,0
PTPRS,1.94831,1.92368,2.34672,5.67205,4.49803,4.93101
PTPRR,0.222535,0.151362,0.0754527,0.0448788,0.0229112,0.0901721
PTPRQ,0,0.00427584,0.0042461,0.0706428,0.530018,0.190519
TINF2,56.5798,49.9754,57.9627,20.9904,21.4272,22.2202
PTPRG,9.46229,8.25469,8.14805,7.03308,6.73209,6.83198
PTPRF,95.3932,95.2643,94.9461,80.1001,69.1612,78.0084
PTPRE,7.19229,10.0298,9.04774,9.34282,4.94151,6.43225
PTPRD,1.03888,1.69284,1.13398,4.66716,3.72955,5.72812
PTPRC,0,0,0,0,0,0
PTPRB,0.106544,0.284722,0.331681,0.164184,0.386676,0.185697
PTPRA,32.9677,33.3954,33.5483,31.8934,33.1507,32.3766
STYXL1,36.0159,38.274,41.9598,31.4119,27.1423,25.7939
PTPRO,0.167683,0.193567,0.124307,0,0.0562518,0.0572329
PTPRN,0.0667565,0.00922153,0,0,0.00647336,0.141428
RP11-62H20.1,0,0,0,0,0,0
PTPRK,100.809,85.1154,89.6992,77.3867,62.2613,63.2425
PTPRJ,0.794647,0.829178,0.99566,0.47468,0.442705,0.528031
PTPRH,0.562427,0.300627,0.475613,0.0737131,0.109995,0.126445
MIR320C1,0,0,0,0,0,0
MIR320C2,0,0,0,0,0,0
IFT27,7.62424,7.91781,7.68212,5.95975,6.88188,7.01364
IFT20,21.5058,18.571,18.6671,15.0441,14.2323,12.9066
ARHGAP19-SLIT1,3.93981,4.10975,3.93758,4.01647,3.42074,3.56224
PROKR1,0,0,0,0,0.0330037,0.0300042
RPA3-AS1,8.41808,9.08818,7.68728,10.7996,10.1524,9.73392
RP11-79M19.2,0.0507512,0,0,0,0,0
AC118758.6,0,0,0,0,0,0
AC118758.7,0,0,0,0,0,0
AC118758.4,0,0,0,0,0,0
CTD-2280E9.1,0,0,0,0,0,0
RN7SL690P,0,0,0,0,0,0
AC118758.3,0,0,0,0,0,0
AC118758.1,0,0,0,0,0,0
SAA2-SAA4,7.33247,8.79784,8.03178,2.96726,3.13832,3.72959
AC118758.8,0,0,0,0,0,0
RP1-169K13.3,1.5123,2.07523,2.05217,6.67677,8.07409,7.25286
GAPVD1,13.4565,17.5038,15.9422,17.5778,16.6435,17.804
RP11-87E22.2,0.151878,0.0298972,0.0998414,0,0,0.00785657
LYVE1,0.0174644,0,0.0424715,0.0757001,0.0114206,0
AQPEP,0.155644,0.150481,0.127741,0.0235787,0.0152545,0
AC090573.1,0,0,0,0,0,0
DMPK,19.345,18.6577,18.3229,14.0928,11.1081,11.4938
RP11-210M15.2,0,0,0,0,0,0
RP11-210M15.1,0,0,0,0,0,0
RP13-455A7.1,0,0,0,0,0,0
CEACAMP11,0.201635,0.229228,0.228787,0.217795,0.178105,0.300774
RNASEH1,16.7949,15.3349,16.4253,8.02313,7.77321,8.56634
DMP1,0,0,0,0,0,0
RNU7-123P,0,0,0,0,0,0
RP11-516C1.1,0.469793,0.283282,0.501242,0.256526,0.553536,0.430761
TOP2B,25.4744,22.2729,25.3418,31.7373,30.8735,30.961
RP11-384L8.2,0,0,0,0,0,0
RP11-159D12.2,127.366,115.027,122.024,112.227,119.879,129.176
RP11-23E10.2,0,0,0,0,0,0
RP11-23E10.3,0,0.084395,0,0,0.0943857,0
RP11-23E10.4,0,0,0,0,0,0
RP11-23E10.5,0,0,0,0,0,0
RP11-159D12.5,127.366,115.027,122.024,112.227,119.879,129.176
RP5-935K16.1,18.6468,20.4999,21.9699,14.3079,15.4541,16.0494
RP11-75N4.2,0.609626,0.415362,0.542272,1.46732,1.54615,1.39472
AC103881.1,0,0,0,0,0.0544103,0
MIR296,0.0724248,0.153418,0.233045,0.0928042,0,0.15561
RC3H1,4.86354,6.39863,5.63498,6.31517,5.81354,5.93187
RC3H2,19.6037,21.3097,20.5007,14.9173,12.6211,13.021
IFIT5,20.7318,27.4397,28.6296,8.89762,15.4016,13.6181
IFIT3,37.0174,67.3808,72.3539,13.975,51.4414,45.4441
IFIT2,14.048,22.9216,23.501,5.25937,12.7613,9.89457
IFIT1,92.238,160.876,170.368,14.5366,72.6671,57.5326
RNU6-949P,0,0,0,0,0,0
RRP9,9.65108,10.4091,11.2438,7.03825,7.3273,7.59703
MAP1LC3P,0.212199,0,0,0,0,0
MIR3064,243.12,290.079,284.1,217.524,260.428,244.636
RP11-288D15.1,0,0,0,0,0,0
RP11-717H13.1,0,0,0,0,0,0
ISG15,386.63,478.875,490.474,42.8738,163.849,143.38
CTD-2332E11.2,0,0,0,0,0,0
BTF3L4P2,0.94594,2.50225,0.993743,0.613579,0.812447,1.37731
MAP1LC3C,0.17345,0.0594181,0.118827,0.0707333,0,0.0300049
MAP1LC3B,141.297,113.41,130.689,42.6023,41.592,41.6021
RP11-554D15.2,0,0,0,0,0,0
RP11-554D15.3,0,0,0,0,0.087368,0
RN7SL528P,0,0,0,0,0,0
RP11-499P1.1,0,0,0,0,0,0
GGTLC1,0,0,0,0,0,0
RP11-91A15.1,0,0,0,0,0,0
GGTLC3,0,0,0,0,0,0
ZFP28,3.02042,3.45857,2.98589,2.55742,1.74563,1.98811
AC114296.1,0,0,0,0,0,0
AL805913.1,0,0,0,0,0,0
BRCC3,6.45139,7.12376,8.06117,7.22852,8.31827,7.48133
AF196972.10,0,0,0,0,0,0
RP11-270L13.1,0,0,0,0,0,0
RP11-278L15.6,0,0,0,0,0,0
RP11-50I19.1,0,0,0,0,0,0
RP13-577H12.3,0,0,0,0,0,0
RNU6-416P,0,0,0,0,0,0
RP11-854K16.3,0.184201,0,0,0,0,0
ARL5B,14.7616,16.2672,16.7362,7.62945,6.7278,7.59321
RP5-894D12.3,0,0,0,0,0,0
RP11-191G24.1,0.592039,0,0.551297,0,0,0
RP5-894D12.4,0,0,0,0,0,0
RP5-894D12.5,0,0,0,0,0,0
APITD1,6.78821,6.80033,6.93755,10.5346,9.15528,9.40727
WDR35,3.26666,3.47789,3.52875,3.27631,3.31958,3.51847
WDR34,8.19196,6.78955,7.76726,10.3271,11.943,11.4483
WDR37,48.70766,52.07754,47.9462,95.86155,109.22179,103.35758
WDR36,18.748,19.2506,18.7552,14.2684,14.4414,15.1113
WDR31,1.87745,2.03433,2.22971,1.91096,1.65941,1.53471
WDR33,12.1582,14.1651,13.795,13.4656,12.8993,13.2955
RP11-404H14.1,0,0,0,0,0,0
IL15RA,4.5788,4.33345,4.5273,2.3706,3.15354,3.78728
WDR38,0.0269778,0.0276886,0.0276712,0.0329385,0,0
EIF4A3,20.0983,20.7024,22.9271,31.9618,31.6171,33.0665
EIF4A2,253.711,162.182,169.577,239.736,182.687,181.215
RP11-787D18.1,0,0,0,0,0,0
RP11-787D18.2,0,0,0,0,0,0
GIGYF1,6.51529,5.64203,6.24653,7.17119,7.36601,7.17706
GIGYF2,21.873,22.7838,21.9194,21.5665,17.8089,21.1314
ZNF736P9Y,0.420138,0.261272,0.22777,0.44505,0.235435,0.231358
TLE3,17.1128,18.6012,13.7802,22.1523,19.5346,14.8956
TLE2,0.476313,0.86891,0.298872,2.51971,2.01424,2.05035
TLE1,14.4162,14.3151,14.5866,11.7739,13.8463,13.2869
TLE6,0.249287,0,0.0550053,0,0.153391,0
FAM206A,11.7095,13.5159,12.2863,6.93756,6.58538,6.613
TLE4,6.68571,6.40761,6.91202,10.7252,8.84262,9.14531
LINC00856,0,0,0,0.156407,0,0.132512
LINC00857,1.67681,1.87995,1.26072,0.790716,0.925314,0.893368
AUNIP,14.4904,21.5837,12.6261,19.2621,21.9103,28.895
LINC00852,11.5868,12.7924,12.4212,12.5167,11.5188,13.0392
LINC00853,0.0618402,0.0650141,0.196908,0,0.0725447,0.197627
FGF6,0,0,0,0,0,0
VN1R107P,0,0,0,0,0,0
RP11-420A6.2,0.274727,0.196489,0.100033,0.35908,0,0.0999328
HAVCR1P1,0.0663648,0.0684025,0,0.285442,0.190081,0.207337
LINC00858,0,0,0,0,0,0
CDC7,1.43471,1.53344,1.67048,1.8059,2.16698,2.00165
RP11-797H7.1,0.515573,0.288397,0.242609,0.582942,0.40083,0.287312
RP11-797H7.3,0,0.0433591,0,0,0,0.0876928
FGF4,0,0,0,0,0,0
RP11-797H7.5,0.0659009,0.0339568,0.10198,0.121447,0,0
RP11-413E6.1,1.23899,0.685014,0.630508,0.857579,0.635105,0.50791
RP11-413E6.2,0,0,0,0,0,0
TFPT,6.51137,5.90563,6.32142,4.53828,5.18688,4.79488
RNU4-62P,0,0,0,0,0,0
AP001537.1,0,0,0,0,0,0
FGF2,2.58577,2.562,2.59827,0.478792,0.525049,0.604287
PCDHB13,0.0689468,0.0436805,0.0260574,0.0929266,0.0871158,0.0528357
PCDHB12,0,0.00895291,0,0.0211729,0.00992002,0.0495565
RP11-725K16.2,0,0,0,0,0,0
PCDHB10,0.0368426,0.0373608,0.00928796,0.187705,0.144895,0.10357
PCDHB17,0,0,0,0,0,0
PCDHB16,0.0122678,0.00620734,0.0308369,0.0293204,0.0206265,0.0625551
PCDHB15,0.069276,0.0820881,0.140026,0.110993,0.0779889,0.106415
TFPI,2.79878,3.42256,2.71873,10.5153,8.59531,9.71998
RP11-220C2.1,0,0,0,0.227271,0,0
AC034236.2,0,0,0,0,0,0
RP1-298M8.1,0,0,0,0,0,0
TRAV1-1,0,0,0,0,0,0
TRAV1-2,0,0,0,0,0,0
RPS17P11,0,0,0,0,0,0
RN7SL488P,0,0,0,0,0,0
OLFML2A,8.11161,9.252,9.60518,75.4317,65.3608,64.3064
TFP1,0.238366,0.22208,0.0741072,0.102577,0.0890925,0.0795214
AC034236.1,0,0,0,0,0,0
RP11-331F9.3,0,0,0,0.150385,0,0.126532
RP11-125H8.1,0.0204146,0.0834366,0.062422,0.206961,0,0
AC002558.1,0,0,0,0,0,0
CEACAMP10,0.152747,0.347753,0.186695,0.505262,0.617911,0.223406
EEF1DP1,0,0,0,0,0,0
EEF1DP2,2.92001,3.34293,2.95584,2.8689,2.8399,2.74238
EEF1DP3,0.364883,0.528714,0.812204,0.227856,0.399324,0.37039299999999997
EEF1DP5,0.0497672,0,0,0,0,0.0525089
RP11-392E22.1,0,0,0.0226223,0,0.0754782,0.0228783
SLC16A1-AS1,9.6439,7.44816,8.32739,2.03189,1.62093,1.76683
VDAC2P1,0,0,0,0,0,0
RP11-392E22.5,4.53269,5.67142,4.22409,5.48574,4.42414,4.02834
CITED2,10.6052,9.36242,9.45782,33.8054,28.8751,28.5281
KIAA2026,6.2662,7.34742,7.37076,6.98303,6.17781,6.2301
RP11-140L24.3,0,0.0982445,0,0,0,0
RNU7-92P,0,0,0,0,0,0
AL392111.1,0,0,0,0,0,0
AC004528.4,0,0,0,0,0,0
CTA-221G9.11,0.227376,0.274309,0.157137,1.54443,1.52545,1.26755
CTA-221G9.10,0,0,0,0.743104,0,0.610707
AC004528.1,0,0,0,0,0,0
TMIE,0.175612,0.359635,0.284331,0.150764,0.211818,0.179836
KIAA2022,0.00245577,0.00247904,0,0.00584743,0.0054892,0
RN7SL281P,0,0,0,0,0,0
RP11-536K17.1,0,0,0,0,0,0
RP11-732A21.2,0,0,0.0163726,0,0,0
AC244394.1,0,0,0,0,0,0
AC132803.1,0,0,0,0,0,0
CTC-422A18.1,0,0,0,0,0,0
RP11-326K13.2,0,0,0,0,0,0
CTC-422A18.2,0.352617,0,0,0,0,0
RNU6-1340P,0,0,0,0,0,0
AC108861.1,0,0,0,0,0,0
MUM1L1,0.113016,0.389623,0.315485,0.815384,0.844439,0.798036
CTD-2649C14.1,0,0,0,0,0,0
APCS,0,0,0,0,0,0
RN7SL314P,0,0,0,0,0,0
RP11-219C20.3,13.5225,11.4274,13.5364,10.7693,8.32221,10.2148
RP11-219C20.1,0.047005,0,0,0,0,0
LTBP4,71.509998,54.080733,55.593848,40.126372,37.691094,38.661402
LTBP3,11.2387,9.09383,9.00655,19.9794,17.1804,19.1236
LTBP2,9.7989,10.3821,11.1878,10.2023,7.31287,9.6614
LTBP1,5.8277,5.09022,5.35164,1.10831,1.05702,1.14622
TXNP7,0,0,0,0,0,0
APC2,0.248574,0.231504,0.221284,0.234078,0.158625,0.140237
SALL1P1,0,0,0,0,0,0
CRAT,11.1311,9.13177,8.85793,9.41668,9.51946,9.80707
LRWD1,3.96653,3.764,4.03793,3.23207,3.5564,3.68173
RP11-291J9.2,0,0,0,0,0,0
AC008173.1,0,0,0,0,0,0
MBD5,7.42028,11.219,10.7319,14.2289,8.75307,8.23947
MBD4,12.3528,13.1026,14.3741,10.2085,10.2559,11.2683
MBD6,14.4348,17.5113,15.1342,13.9379,10.5373,10.953
MBD1,36.809,43.5463,44.305,18.5129,17.9782,20.3167
MBD3,115.4,93.6802,87.0417,81.6307,95.5495,92.7799
MBD2,48.5532,33.8863,34.4059,30.8006,26.589,31.8516
RP11-156F23.2,0,0,0,0,0,0
MLPH,2.23872,1.79355,1.63827,2.17331,2.06209,1.6417
IGHVIII-82,0,0,0,0,0,0
RP11-43F13.1,5.03775,5.79767,5.35347,3.6692,3.80778,3.42109
RNU1-79P,0,0,0,0,0,0
REXO1,6.81635,7.25647,7.16006,5.67121,6.35125,5.82903
RNU6-1180P,0,0,0,0,0,0
REXO2,74.6559,71.6498,69.1177,75.254,72.5531,70.8541
PSG10P,0,0.0521527,0.052758,0.121193,0.138578,0.0730308
SLC25A19,5.67287,5.6885,6.23658,2.70276,2.64566,2.10087
COIL,8.64903,8.74731,9.34662,9.34888,10.5155,9.66025
ECEL1P3,0,0,0,0,0,0
SLC25A16,9.40535,10.1015,9.52707,9.82057,8.13985,9.95915
SLC25A15,5.51409,5.44939,5.76813,3.34611,3.28735,4.03092
SLC25A14,5.27602,4.38487,4.07331,4.86591,4.14458,4.28306
SLC25A13,9.71785,10.5523,10.1235,5.76031,6.42578,6.63827
SLC25A12,7.12828,6.89954,7.43103,12.7929,13.0971,11.5317
SLC25A11,20.4768,20.153,20.6102,25.775,23.3535,23.4823
SLC25A10,94.895,77.6255,83.8243,67.6493,68.3614,71.5369
TUBA3C,0,0,0,0,0,0
TUBA3E,0,0,0,0.0513673,0,0
TUBA3D,0.0421518,0.0430864,0,0.224693,0.121836,0.0434854
AL354984.1,0,0,0,0,0,0
RP1-28C20.1,0,0,0,0,0,0
AL357936.1,0,0,0,0,0,0
CCDC14,9.16657,10.2898,8.36639,9.50762,12.2531,10.3981
CCDC15,0.792129,0.956444,0.891905,0.850823,0.790898,1.00396
AC134915.1,0,0,0,0,0,0
CCDC17,0.399326,0.311278,0.163777,0.513445,0.226273,0.164874
RP11-727F15.9,0.319859,0.419806,0.255196,0.206592,0,0
CCDC12,28.4878,28.7036,28.5252,21.3464,24.1531,24.4128
CCDC13,166.408,175.938,179.003,211.607,211.52,207.419
AP001258.5,0,0.106201,0,0,0.119058,0
AP001258.4,1.39886,1.56322,2.01721,2.04631,1.80876,1.9102
IGLV11-55,0,0,0,0,0,0
CCDC18,5.84452,4.85602,4.85753,4.87165,3.56103,4.42417
CCDC19,0.28088,0.445305,0.617839,1.04511,0.612343,0.834211
IGLVIV-65,0,0,0,0,0,0
IGLVIV-64,0,0,0,0,0,0
HIGD1AP18,0,0,0,0,0,0
CR759828.1,0,0,0,0,0,0
RABGAP1L-IT1,0.212133,0.332502,0.223214,0.399337,0.185282,0.2244
HIGD1AP10,0,0,0,0,0,0
HIGD1AP11,0,0,0,0,0,0
HIGD1AP12,0,0,0,0,0,0
OR3A3,0,0,0,0,0,0
HIGD1AP14,0,0,0,0,0.434275,0
HIGD1AP15,0,0,0,0,0,0
HIGD1AP16,0,0,0,0.630612,0,0
HIGD1AP17,0,0.815334,0,0,0,0
GAPDHP57,0,0,0,0,0,0
RP11-861A13.4,0.0118409,0,0,0,0.0133333,0
VPS26AP1,0,0,0,0,0,0
HMGB1P12,0,0,0,0,0,0
CDY1B,0,0,0,0,0,0
RNA5SP210,0,0,0,0,0,0
AC090079.1,0,0,0,0,0,0
ZNF280D,5.37117,5.49592,4.72548,7.18628,7.73831,7.39446
ZNF280C,2.03371,2.28167,2.01572,1.66857,1.93221,2.06277
ZNF280B,0.551699,0.778504,0.66291,0.442452,0.430152,0.495747
ZNF280A,0,0.0148028,0,0,0,0
VIM,145.711,88.8382,87.862,71.3709,69.5264,76.1001
AC073842.19,56.7643,42.4553,41.9478,66.0099,65.1915,65.2325
VIP,0.45678,0.212153,0.263378,0.0260537,0.0235197,0.0443507
VIT,0.0248011,0,0,0.209931,0.1998,0.254037
RP11-567M21.3,0,0,0,0,0,0
RN7SL173P,0,0,0,0,0,0
STAR,0.142557,0.266049,0.166274,0.554973,0.724431,0.38537
AL512428.1,0,0,0,0,0,0
Z73979.1,0,0,0,0,0,0
PQBP1,72.7488,48.9323,47.5393,36.385,47.485,38.7571
TMEM88B,0,0,0,0,0,0
RNA5SP219,0,0,0,0,0,0
STAC,0.309274,0.0505665,0.182035,0.23661,0.207115,0.146695
COX6B1,168.349,129.294,137.041,229.578,236.856,224.369
COX6B2,1.37118,1.45053,0.962732,0.565001,0.481739,0.520473
STAM,22.0291,23.5134,23.0889,17.5679,15.868,17.188
RP11-981G7.2,0.157713,0,0.0851211,0,0.197548,0
XXbac-B476C20.13,0.012353,0.02511,0.0124941,0.133707,0.0139171,0.0253163
ARIH2,47.9104,44.5171,45.4411,19.3932,19.3717,21.0348
RP11-788H18.1,0,0,0,0,0,0
RP5-842K16.2,0,0,0,0,0,0
ARIH1,24.20882,26.01065,26.981297,22.20431,20.110093,21.155636
RP5-842K16.1,0,0,0,0,0,0
AC026904.1,0.00845346,0,0,0,0,0
RP11-100N20.1,0.0489378,0.050968,0.0512505,0.183323,0,0.103131
MT-ND4L,13455.3,11537.5,11555.2,21951,19966.3,18899.1
AC018647.3,0,0,0,0.0703167,0,0
RAB11A,254.618,234.559,250.739,219.376,253.7,231.136
CLDN9,0.0612683,0.0155967,0,0.129339,0.155663,0.251702
FIG4,5.76132,6.24162,6.19692,8.45303,8.72608,7.95545
RAB11B,32.9807,26.7076,27.3048,28.1741,28.7661,29.2177
IGHVII-33-1,0,0,0,0,0,0
CLDN1,210.209,205.622,215.407,159.274,181.537,187.973
CLDN2,0.0207482,0.0739914,0.115576,0.0749783,0.0468202,0.117219
CLDN3,0,0,0,0,0,0
CLDN4,23.2175,33.7595,35.6782,16.9541,26.5138,23.8342
CLDN5,0.236228,0.40849,0.240256,0.0672541,0.0411321,0.09352
CLDN6,0.172262,0.124313,0.148967,0.127715,0.248431,0.175693
CLDN7,506.941,428.753,425.563,360.916,406.085,363.272
FIGF,0,0.0314169,0.18415,0.093079,0.0174201,0.0633771
RP5-968P14.2,0.0472303,0.0962128,0.143772,0.189997,0.160051,0.129397
bP-21201H5.1,0,0,0,0,0,0
AC015987.1,0.141344,0.147089,0,0.11752,0.109202,0
AC015987.2,97.1418,93.185,98.1356,84.7175,89.2179,87.2439
FIGN,2.65613,2.69139,2.24789,2.32729,2.32888,1.60526
LGALS7B,127.106,123.506,119.842,197.533,212.462,192.08
RP1-67A8.3,0,0,0,0,0,0
MAGEB2,0,0,0,0,0,0
MAGEB3,0,0,0,0,0,0
MAGEB1,0,0,0,0,0,0
MAGEB6,0,0,0,0,0,0
MAGEB4,0,0,0,0,0,0
MAGEB5,0,0,0,0,0,0
RP11-109G10.2,0,0,0,0,0,0
MRFAP1,244.227,227.091,227.978,206.561,220.36,216.296
IRF3,33.6993,30.6729,32.3734,22.677,24.4236,23.457
IRF2,14.7726,13.6202,14.8133,14.3446,16.5421,13.7303
IRF1,12.1513,10.8194,12.9625,14.1372,13.7176,17.633
AC009784.3,0,0,0,0,0,0
IRF7,39.9556,46.8614,49.9169,6.28348,14.3827,14.553
IRF6,110.401,114.671,118.624,86.4323,82.1247,82.3504
IRF5,2.45302,2.2457,2.57723,1.57502,2.26175,1.76254
RP11-461G12.2,0.0303023,0,0,0,0,0
IRF9,139.144,135.939,148.943,51.19,87.6301,78.9838
IRF8,0,0,0,0,0,0
SNX29,2.15844,3.14003,3.34817,2.86942,3.83718,3.67573
AC140542.2,0,0,0.0258258,0,0,0.026103
PDZD4,0.0414214,0,0.0250378,0.0718026,0.0572695,0.116171
SNX22,0.294292,0.33059,0.148603,0.138778,0.236322,0.184613
SNX20,0.0104727,0,0.0105733,0,0.0235595,0.0161471
SNX21,2.14561,2.70442,2.73049,2.5164,2.95144,3.51451
SNX27,10.1155,9.9797,10.4041,10.5105,10.4532,9.53458
SNX24,46.9523,42.1112,42.0965,20.1497,16.8154,18.5922
AC108032.1,0,0,0,0,0,0
RNU6-1272P,0,0,0,0,0,0
AC093590.1,0,0,0,0,0,0
RUNDC1,4.15625,6.09933,5.66808,4.8338,4.3441,4.37761
RP11-499F3.2,0.232702,0.24879,0.166752,0.0996468,0,0
PLA2G4C,0.534491,0.81539,0.649075,0.404929,0.319671,0.568949
RP11-499F3.1,0,0,0,0,0,0
XXbac-B476C20.17,0.0130004,0.039651,0.0131569,0.0782255,0.146526,0.106626
PANX1,17.7517,19.5407,20.9903,13.9049,14.3547,15.879
RP5-1066H13.4,0,0,0,0,0,0
PANX3,0,0,0,0,0,0
AC068987.1,0.0808016,0.0613037,0.0485534,0.0475436,0.0183522,0.0213233
ZBTB11,6.77801,8.76317,8.47897,6.71438,5.17827,6.15516
PTGDR2,0.219055,0.109172,0.32208,0.0126134,0.0236469,0.107596
ZBTB17,10.017,9.20739,8.79288,5.12389,5.97786,5.14248
ZBTB16,2.032826,2.419538,2.345131,7.63702,4.750604,5.58198
MIR758,0,0,0,0,0,0
MIR759,0,0,0,0,0,0
CLCP1,0,0,0,0,0,0
AC007919.2,0,0.506466,0,0,0,0
ZBTB18,1.99403,2.32881,2.15901,4.59317,4.11443,4.03509
TAZ,12.3126,8.98534,9.95245,7.09407,6.99939,8.5001
UNGP3,36.1881,41.6487,39.914,54.9478,53.6255,51.1842
TEX101,0.379247,0.799344,0.536797,0.0427402,0.0796731,0.173403
AL162511.1,0,0,0,0,0,0
AL161421.1,0.440005,0.360127,0.340521,0,0,0
C1orf159,3.56697,3.94228,3.61174,4.22637,4.16357,3.13371
C1orf158,0,0,0,0,0,0
LINC00467,11.4371,10.5707,8.64445,6.32169,5.41559,5.07271
LINC00466,0,0,0,0,0,0
DDX19B,23.821,23.3422,23.4732,15.3469,17.4382,16.4132
AC007919.1,0,0,0,0,0,0
LINC00462,0.0372948,0.121237,0.386397,0.0721778,0.342986,0.35069
LINC00461,0.00890099,0,0,0,0,0
LINC00460,0.318248,0,0,0,0.0615195,0
RP11-478C1.8,0,0,0,0,0,0
RP11-366L5.1,0.00783512,0.031752,0.039453,0.028138,0,0.0240026
AL160037.1,0,0,0,0,0,0
MIR3689C,0,0,0,0,0,0
RP11-478C1.7,0,0,0,0,0,0
TRIM68,5.29755,4.78306,4.84893,5.77539,5.56921,5.37235
TRIM69,22.9563,21.1295,24.1579,8.54525,11.0766,11.6618
RP11-27M24.3,0,0,0,0,0,0
RP11-27M24.2,0,0,0,0,0,0
CNN2P9,0.200496,0,0,0.0496371,0.0924033,0
CNN2P8,0,0,0,0,0,0
RNU6-22P,0,0,0,0,0,0
UNG,11.819,10.1897,10.3872,10.7041,11.9158,11.2181
TRIM60,0,0,0,0,0,0
TRIM61,1.01794,1.01604,1.14443,0.813986,0.536904,1.06302
TRIM62,1.17946,1.88028,1.92244,3.39703,3.07348,2.89322
TRIM63,0,0,0,0,0,0
TRIM64,0,0,0,0,0,0
TRIM65,8.76616,8.2277,9.38529,5.61019,6.00341,6.53542
TRIM66,1.04693,2.01187,0.986147,2.38741,1.41828,1.79482
TRIM67,0.00930606,0,0.00311002,0.00369553,0.0151158,0
TRIT1,13.759,12.2421,14.1016,10.6619,12.1775,11.154
ITK,0,0,0,0,0,0
SLC31A1,26.8983,29.2954,29.5748,16.5099,19.5225,19.3017
AC104297.1,0,0,0,0,0,0
RP11-307O10.1,0,0,0,0,0,0
AC079612.2,0,0,0,0,0,0
COX7A2,222.99,223.652,213.774,266.553,282.392,276.411
CTD-2316B1.1,0,0,0,0,0,0
AC010086.1,0,0,0,0,0,0
CTB-147C13.1,0,0,0,0,0,0
NRF1,3.69148,3.06711,3.89302,3.73016,3.12392,3.55907
RP11-110I1.14,0.3640589,0.0519789,0.463937,0.484261,0.173719,0.2015461
NAGPA,3.15642,3.06389,2.72672,5.12534,5.25187,4.58027
