",""GeneID"",""Length"""
19992,221749,2194
19993,26240,1618
19994,8899,7482
19995,222826,2196
19996,404220,1651
19997,10455,1573
19998,100507506,2277
19999,497048,1143
20000,9425,4124
20001,10799,1159
20002,100129461,471
20003,100129033,921
20004,648791,1736
20005,57128,1992
20006,10667,1841
20007,100507603,1305
20008,51299,2057
20009,2162,3863
20010,285780,2023
20011,9450,879
20012,100505612,3334
20013,6239,8905
20014,6745,9863
20015,285782,3425
20016,83732,2578
20017,100505880,749
20018,1832,9730
20019,154007,4173
20020,654,3105
20021,81567,3040
20022,206426,4243
20023,63915,2270
20024,9521,1245
20025,100124533,126
20026,100506091,1100
20027,51000,2215
20028,100506207,2514
20029,728655,484
20030,100506265,495
20031,100506288,661
20032,266553,2882
20033,7020,4252
20034,100130275,1304
20035,221718,3018
20036,2651,7303
20037,644378,1176
20038,347744,881
20039,55003,1497
20040,51522,1187
20041,100506379,2003
20042,81853,972
20043,4117,3830
20044,9247,2365
20045,221711,3130
20046,54898,4074
20047,100506409,1823
20048,221710,4693
20049,405754,3304
20050,4739,5584
20051,100506431,716
20052,100113407,8362
20053,84830,1858
20054,100506445,698
20055,3096,8874
20056,1906,2100
20057,221692,2150
20058,100130357,5672
20059,51256,1300
20060,54438,2994
20061,85411,1527
20062,23408,5251
20063,51406,874
20064,10048,3113
20065,100506556,2435
20066,63933,1229
20067,221687,3797
20068,9308,2478
20069,100506601,865
20070,100506631,681
20071,100506647,3225
20072,3720,5756
20073,100506681,475
20074,84062,2521
20075,29116,3072
20076,2766,1515
20077,6310,10636
20078,401236,1322
20079,221662,2727
20080,10486,3027
20081,51439,4745
20082,9972,5687
20083,100506828,608
20084,63971,6464
20085,378884,2134
20086,7172,3250
20087,221656,3875
20088,7913,2871
20089,255488,5036
20090,693125,97
20091,100506885,1523
20092,3400,2344
20093,154141,3275
20094,1871,5009
20095,54901,3272
20096,6659,4879
20097,401237,1902
20098,729177,2295
20099,5617,1453
20100,154150,1073
20101,140767,2408
20102,51473,4708
20103,353219,1382
20104,57380,3348
20105,2822,4029
20106,7915,5170
20107,9856,7005
20108,51567,1925
20109,55856,4395
20110,81688,2473
20111,100506935,926
20112,51053,1215
20113,9750,6117
20114,8418,3390
20115,55604,5431
20116,10590,1482
20117,221613,500
20118,255626,437
20119,10050,3600
20120,6568,1844
20121,10786,1808
20122,10246,2377
20123,10475,3276
20124,3024,781
20125,8350,469
20126,8359,372
20127,8366,357
20128,8358,472
20129,8335,477
20130,3018,431
20131,8352,459
20132,3006,732
20133,3077,2222
20134,8364,390
20135,3010,725
20136,100506979,2108
20137,8347,438
20138,8334,546
20139,3008,785
20140,3017,898
20141,8344,435
20142,8360,367
20143,8351,864
20144,3013,460
20145,8343,430
20146,8367,377
20147,8339,445
20148,3012,564
20149,8353,462
20150,3007,777
20151,8361,368
20152,8369,367
20153,8968,466
20154,8345,425
20155,8355,467
20156,8346,437
20157,100507025,690
20158,8365,374
20159,100507041,695
20160,11118,3812
20161,10385,3565
20162,11119,4191
20163,54718,2483
20164,10384,3002
20165,11120,3113
20166,285819,3085
20167,696,2852
20168,493812,5688
20169,10473,1969
20170,29777,2255
20171,100507085,2865
20172,79692,4800
20173,100507100,997
20174,387036,1200
20175,100507141,585
20176,100270746,941
20177,8970,481
20178,8969,498
20179,85236,839
20180,8294,370
20181,85235,439
20182,100422934,63
20183,10279,2865
20184,94026,3170
20185,83954,1165
20186,7754,4190
20187,346157,1596
20188,7738,3102
20189,100507173,2771
20190,8340,453
20191,8329,469
20192,8357,473
20193,8331,439
20194,8342,446
20195,8363,356
20196,8362,354
20197,8330,460
20198,8341,449
20199,8332,470
20200,3009,790
20201,8354,477
20202,8368,364
20203,8356,478
20204,8336,487
20205,8348,467
20206,81697,1212
20207,26212,942
20208,100507241,735
20209,7718,2378
20210,221584,3711
20211,100129195,1536
20212,80345,1276
20213,7745,5362
20214,651302,1640
20215,222699,3592
20216,7746,1637
20217,387032,2286
20218,222698,1639
20219,7741,2817
20220,84547,3135
20221,64288,4367
20222,80317,2295
20223,100507255,1141
20224,9753,5989
20225,222696,3161
20226,100507276,745
20227,257202,1712
20228,2880,1452
20229,114821,4877
20230,401242,2785
20231,5987,2969
20232,282890,2698
20233,26692,963
20234,442184,1106
20235,442186,936
20236,26707,1041
20237,442191,966
20238,81696,1048
20239,81797,1869
20240,26529,1033
20241,26531,2229
20242,442194,939
20243,26716,2996
20244,116511,1137
20245,100507362,2777
20246,10537,990
20247,692092,77
20248,7932,1063
20249,2550,5119
20250,4340,2208
20251,346171,1870
20252,3134,1698
20253,285830,1905
20254,340198,342
20255,54435,2043
20256,3135,1578
20257,100133214,528
20258,3136,1839
20259,80867,3631
20260,352990,289
20261,80868,1060
20262,3105,1549
20263,10255,653
20264,80862,2430
20265,3137,1553
20266,100507399,2607
20267,30834,859
20268,6992,1664
20269,80352,2170
20270,11074,2027
20271,135644,1917
20272,10107,3546
20273,89870,2224
20274,7726,3488
20275,3139,4622
20276,414777,6814
20277,56658,3805
20278,79897,522
20279,3133,2662
20280,2794,7910
20281,80742,3404
20282,23,3464
20283,100126314,86
20284,5514,4519
20285,28973,1534
20286,79969,3803
20287,221545,1979
20288,8449,3461
20289,170954,4599
20290,11270,1419
20291,9656,7368
20292,203068,2487
20293,100287146,1686
20294,10211,1830
20295,8870,1240
20296,780,3953
20297,2968,1716
20298,57176,3738
20299,389376,454
20300,135656,5286
20301,394263,3656
20302,285834,5670
20303,29113,1136
20304,170679,908
20305,1041,2583
20306,170680,1152
20307,54535,3030
20308,6941,3306
20309,5460,2192
20310,100130889,593
20311,253018,1720
20312,3107,1525
20313,3106,1572
20314,100507436,2700
20315,10866,2539
20316,352961,1180
20317,4277,2483
20318,401250,709
20319,7919,2133
20320,692233,76
20321,692199,78
20322,534,1594
20323,4795,1606
20324,4049,1590
20325,7124,1669
20326,4050,894
20327,7940,894
20328,259197,1224
20329,199,1552
20330,7916,6914
20331,677820,132
20332,7917,3963
20333,55937,761
20334,57827,2475
20335,7918,1897
20336,1460,1128
20337,58496,774
20338,80741,726
20339,7920,2481
20340,259215,898
20341,79136,792
20342,58530,402
20343,80740,880
20344,80739,870
20345,23564,1331
20346,1192,1251
20347,4439,2992
20348,401251,915
20349,80737,2914
20350,7407,4294
20351,57819,858
20352,3305,2537
20353,3303,2429
20354,3304,2520
20355,50854,842
20356,26801,64
20357,26797,64
20358,4758,2071
20359,80736,2743
20360,10919,3968
20361,221527,1865
20362,717,2838
20363,629,2627
20364,7936,1561
20365,100302242,102
20366,6499,4170
20367,1797,1590
20368,8859,1817
20369,720,5426
20370,7146,2783
20371,721,5427
20372,1589,2114
20373,7148,13927
20374,1388,2619
20375,63943,1344
20376,80863,1896
20377,100507547,1132
20378,9374,2315
20379,80864,1269
20380,10554,2368
20381,6048,1137
20382,177,1442
20383,5089,3213
20384,63940,1456
20385,4855,6745
20386,10665,2148
20387,56244,1368
20388,3122,1280
20389,3127,1171
20390,3128,1235
20391,3123,1166
20392,3117,1542
20393,3119,1224
20394,3118,1152
20395,3120,1122
20396,3112,1372
20397,6891,6165
20398,5696,1773
20399,100507463,1541
20400,6890,2952
20401,5698,1048
20402,5505,3597
20403,100507444,672
20404,100294145,3690
20405,3109,1397
20406,3108,1122
20407,6046,5191
20408,3111,3485
20409,3113,1157
20410,3115,1501
20411,3116,805
20412,1302,6607
20413,6257,2875
20414,7922,2454
20415,7923,989
20416,407002,110
20417,6015,1738
20418,6293,2951
20419,6222,542
20420,8705,1686
20421,9277,2363
20422,10471,729
20423,5863,3353
20424,6892,4081
20425,9278,2729
20426,1616,2615
20427,653639,1639
20428,3833,2706
20429,5252,2295
20430,51596,1199
20431,8831,6010
20432,221504,2712
20433,578,2193
20434,449520,999
20435,401253,2107
20436,3710,9029
20437,100507563,2043
20438,84300,506
20439,117283,2823
20440,221496,3108
20441,4295,572
20442,100507584,3151
20443,100302123,80
20444,2914,3879
20445,3159,2400
20446,221491,1206
20447,100507620,3045
20448,11165,1354
20449,6204,618
20450,29993,4234
20451,25803,1894
20452,64771,4419
20453,100131607,759
20454,6631,1217
20455,54887,9633
20456,6882,1533
20457,23294,6351
20458,6954,2135
20459,222663,5115
20460,7629,2653
20461,50619,2296
20462,5467,4460
20463,100507672,648
20464,2178,2555
20465,4736,719
20466,7005,2991
20467,7287,2094
20468,2289,10628
20469,285847,1732
20470,221481,1169
20471,389383,409
20472,340204,477
20473,1208,539
20474,222662,2147
20475,6732,4390
20476,116369,3608
20477,1432,4542
20478,5603,1888
20479,27154,6023
20480,285848,2599
20481,389384,3736
20482,51513,1626
20483,222659,2108
20484,222658,5018
20485,11329,3576
20486,6428,3144
20487,1026,2290
20488,57699,3339
20489,100127961,712
20490,51645,1737
20491,221477,6751
20492,100505509,901
20493,221476,2190
20494,23787,1881
20495,221472,3045
20496,5292,2709
20497,221468,2897
20498,55633,3462
20499,9025,5631
20500,23070,4124
20501,154467,621
20502,100505530,546
20503,100505550,742
20504,266727,8907
20505,60685,3334
20506,114781,9382
20507,100505567,652
20508,2739,2047
20509,1769,14472
20510,100128655,510
20511,2740,3123
20512,55776,1920
20513,8645,3783
20514,89822,1717
20515,83795,1681
20516,221458,3972
20517,23500,6215
20518,100505635,3956
20519,4337,4420
20520,442210,666
20521,401260,3122
20522,732253,1085
20523,57497,3144
20524,100505697,414
20525,222643,3128
20526,222642,1044
20527,10930,1634
20528,221443,1174
20529,4800,6219
20530,221442,4569
20531,340205,980
20532,54209,1051
20533,79865,3758
20534,340206,1137
20535,285852,2070
20536,221438,213
20537,54210,920
20538,9436,941
20539,100505711,784
20540,100505730,666
20541,116113,5949
20542,4188,1617
20543,7942,2468
20544,5225,1813
20545,10817,2166
20546,29964,1646
20547,100188893,854
20548,25862,3177
20549,9477,2478
20550,705,1990
20551,896,2423
20552,129685,4323
20553,647024,6742
20554,2978,1904
20555,2979,2270
20556,55173,2140
20557,55809,7580
20558,23304,8881
20559,5961,3027
20560,6903,1651
20561,401261,2635
20562,23506,6515
20563,285855,1275
20564,441150,552
20565,171558,1083
20566,10695,1765
20567,27232,1068
20568,5190,3498
20569,5528,2951
20570,4201,868
20571,116138,1879
20572,88745,1159
20573,100505808,1431
20574,9820,5596
20575,51069,1286
20576,89953,3184
20577,5754,4249
20578,6722,4318
20579,23113,7771
20580,10591,797
20581,84630,7128
20582,10864,2559
20583,401262,956
20584,24149,8006
20585,89845,5088
20586,65989,1610
20587,93643,3119
20588,221424,2121
20589,25844,1576
20590,9533,1439
20591,57510,5364
20592,5429,8412
20593,54676,2979
20594,9587,1630
20595,221421,1059
20596,55168,1189
20597,7422,3662
20598,100132354,2282
20599,221416,3624
20600,64928,775
20601,55362,3199
20602,11131,2728
20603,2030,2830
20604,100505819,742
20605,3326,2538
20606,347734,2040
20607,4794,2581
20608,441151,4619
20609,202500,1683
20610,57505,4782
20611,221409,1108
20612,988,3000
20613,100128935,855
20614,100505862,743
20615,8464,2389
20616,693171,97
20617,860,5969
20618,53405,6357
20619,22875,4680
20620,59084,2943
20621,10231,3318
20622,51302,2272
20623,9481,2959
20624,100131283,376
20625,221400,8977
20626,7941,1983
20627,100287718,1000
20628,4224,2929
20629,221395,6022
20630,266977,3690
20631,27242,3634
20632,23607,5412
20633,222611,5126
20634,221393,3162
20635,221391,3778
20636,442213,5177
20637,100505931,1188
20638,100505950,812
20639,4594,3886
20640,55166,1728
20641,389396,2130
20642,135398,1696
20643,6005,1930
20644,100505966,931
20645,7180,1408
20646,10321,2249
20647,5232,1690
20648,167,1888
20649,403339,186
20650,245928,210
20651,245927,249
20652,245913,518
20653,245915,342
20654,100505985,702
20655,83741,2040
20656,7021,5770
20657,5314,17407
20658,406989,86
20659,442890,119
20660,3605,1859
20661,112744,808
20662,4172,3111
20663,647163,1518
20664,85315,4738
20665,114327,7029
20666,9697,7057
20667,401264,2665
20668,730101,3784
20669,28978,1015
20670,730152,5697
20671,2939,1309
20672,2938,1259
20673,221357,845
20674,2940,915
20675,2941,1341
20676,125050,332
20677,22858,6238
20678,26268,4983
20679,8521,2765
20680,60481,2965
20681,2729,3717
20682,401265,5743
20683,55227,3180
20684,90523,1815
20685,27283,1804
20686,222584,3167
20687,3062,1816
20688,389400,1911
20689,54511,2561
20690,653,2172
20691,81578,4173
20692,667,22215
20693,100506118,873
20694,221336,2700
20695,57691,2896
20696,26036,5241
20697,100506156,3833
20698,9532,2053
20699,51715,3153
20700,100506188,1547
20701,5558,2291
20702,100422884,81
20703,375513,770
20704,100463487,527
20705,202559,2300
20706,51557,5634
20707,7803,5082
20708,23469,6947
20709,346007,13807
20710,442229,1605
20711,100507123,927
20712,728052,534
20713,577,5637
20714,55788,2308
20715,1310,8725
20716,1297,4010
20717,100507172,477
20718,57579,6397
20719,135154,525
20720,60682,3333
20721,135152,1925
20722,79627,1740
20723,100507367,587
20724,407032,72
20725,407029,71
20726,79940,2933
20727,22999,8815
20728,56479,6640
20729,100507381,563
20730,100423005,67
20731,100129128,635
20732,80759,1134
20733,387097,1444
20734,340168,612
20735,154288,1022
20736,441161,679
20737,55510,2696
20738,115004,1802
20739,25821,3119
20740,100129409,445
20741,1915,3512
20742,26503,3314
20743,100506740,1984
20744,135228,9453
20745,1303,11579
20746,1347,754
20747,55754,4544
20748,100506804,3105
20749,27145,4622
20750,26054,6645
20751,4646,8662
20752,3617,3268
20753,3351,1173
20754,134728,1157
20755,55023,11966
20756,9324,921
20757,100288198,2993
20758,100506851,794
20759,167691,4719
20760,83699,4646
20761,6785,3060
20762,7272,3022
20763,594,3712
20764,55603,5612
20765,100506867,871
20766,25998,5775
20767,7162,3478
20768,90025,1833
20769,100506880,546
20770,23033,7899
20771,5238,1994
20772,100506894,1389
20773,112611,1415
20774,4199,3519
20775,167681,2608
20776,9892,4729
20777,134701,664
20778,51167,2247
20779,100506908,754
20780,112609,2214
20781,22832,5138
20782,100506926,570
20783,9096,4070
20784,4907,4057
20785,57231,3505
20786,10492,8334
20787,387066,507
20788,26799,75
20789,692088,71
20790,643962,2741
20791,3354,2048
20792,1081,704
20793,23036,10100
20794,375519,2280
20795,57150,2434
20796,206412,1304
20797,63914,1558
20798,154313,2215
20799,10559,1906
20800,57038,1832
20801,23595,2511
20802,55122,1932
20803,55389,914
20804,81833,1499
20805,1268,9314
20806,8732,4463
20807,100506947,2440
20808,10957,2133
20809,135295,3599
20810,135293,4708
20811,2569,3161
20812,2570,1631
20813,51465,4342
20814,58528,4926
20815,22881,5190
20816,57226,5598
20817,23195,17400
20818,9994,6763
20819,84694,1632
20820,100507024,756
20821,60468,9280
20822,6885,2993
20823,2045,6644
20824,643432,4798
20825,79694,4574
20826,10690,12798
20827,23376,4206
20828,9457,2135
20829,81491,2198
20830,29078,2411
20831,114792,3807
20832,253714,8643
20833,100302164,91
20834,5454,4087
20835,26235,2777
20836,84553,9760
20837,51805,1265
20838,25957,3222
20839,100506090,1751
20840,85015,6388
20841,892,2307
20842,59336,3204
20843,84539,2383
20844,728012,533
20845,6492,3995
20846,10973,10492
20847,2898,4811
20848,57531,4576
20849,389421,5504
20850,11149,5583
20851,154442,1707
20852,64208,1911
20853,5550,2943
20854,100506148,493
20855,639,5320
20856,9474,3244
20857,100506165,1318
20858,202,7553
20859,84816,2636
20860,55278,4118
20861,100422737,1387
20862,553137,2462
20863,693172,96
20864,51250,1519
20865,57673,6660
20866,57107,3552
20867,55084,6232
20868,256380,4536
20869,11231,6500
20870,28962,4467
20871,100287366,3334
20872,7101,3259
20873,8724,1464
20874,246269,2262
20875,2309,7534
20876,100506244,213
20877,387111,1753
20878,84071,3413
20879,100506276,1736
20880,27244,2759
20881,285753,3091
20882,285754,3456
20883,221262,715
20884,100506339,1263
20885,8763,3112
20886,285755,4206
20887,6610,1680
20888,64780,3645
20889,9841,5723
20890,221264,7553
20891,9896,3105
20892,2830,1626
20893,8936,3220
20894,51362,3853
20895,728464,1101
20896,8528,1709
20897,85413,1971
20898,23097,6139
20899,262,3421
20900,112495,950
20901,84154,949
20902,442245,1136
20903,117247,2893
20904,91749,3920
20905,5980,10701
20906,643749,7112
20907,10758,3056
20908,2534,2849
20909,100506389,1417
20910,8838,1408
20911,51175,2297
20912,619208,2671
20913,3910,7476
20914,100506408,540
20915,100506430,536
20916,442247,1900
20917,100287612,529
20918,4082,4291
20919,285759,2006
20920,3066,6684
20921,222537,2744
20922,441167,559
20923,2444,2849
20924,728402,1214
20925,221294,3129
20926,1300,3290
20927,23270,4135
20928,100506496,2061
20929,7259,5259
20930,29940,4180
20931,100506515,1536
20932,441168,1109
20933,100128327,1113
20934,254228,3539
20935,221301,1311
20936,51389,1311
20937,345895,2840
20938,221302,2211
20939,3841,2158
20940,221303,1036
20941,222545,2860
20942,222546,3495
20943,245806,2231
20944,6098,7368
20945,285761,1979
20946,57120,4628
20947,116150,4811
20948,222553,4852
20949,387119,8043
20950,23629,2474
20951,5350,1714
20952,100507090,3688
20953,25842,2509
20954,254394,2466
20955,79632,4160
20956,100507115,485
20957,4121,4122
20958,100422951,79
20959,221322,5132
20960,2697,3130
20961,3298,2697
20962,57515,3128
20963,5570,2180
20964,2173,1000
20965,10924,2195
20966,134829,2010
20967,10345,4475
20968,154215,3315
20969,7955,5345
20970,154214,1784
20971,7164,1629
20972,51020,1615
20973,23493,2672
20974,135112,5455
20975,135114,3380
20976,60487,1953
20977,100507136,1373
20978,387103,550
20979,693173,83
20980,84870,2141
20981,81847,2145
20982,55862,2391
20983,387104,11818
20984,9729,8124
20985,352999,1200
20986,387357,4187
20987,5796,6156
20988,3908,9693
20989,93663,3499
20990,253582,545
20991,84456,4215
20992,100507183,661
20993,154075,2473
20994,114801,5023
20995,100507203,2734
20996,2037,4470
20997,9465,3121
20998,383,1447
20999,9439,5575
21000,5169,3165
21001,79541,933
21002,643854,2577
21003,5167,7442
21004,100131774,499
21005,1490,2344
21006,100507254,579
21007,26002,3039
21008,8417,4270
21009,134860,1049
21010,83551,1029
21011,319100,1038
21012,9038,1147
21013,9288,1078
21014,9287,1056
21015,134864,1020
21016,8876,3844
21017,55350,1763
21018,8875,2081
21019,116843,2425
21020,6206,503
21021,594837,73
21022,594838,76
21023,594839,133
21024,285735,1214
21025,2070,5794
21026,100507308,1803
21027,154089,3517
21028,6943,3655
21029,9519,1319
21030,154091,5599
21031,6446,3965
21032,154092,2069
21033,64577,2558
21034,10767,9333
21035,4602,3678
21036,693126,97
21037,54806,5898
21038,100131814,1636
